bathrooms,bedrooms,yearBuilt,propTax,livingArea,lot_size_sqf,schlRnk,hoa,garageSpaces,hasFireplace,basement,latitude,longitude
5.0,6.0,1965.0,0.84,,4356.0,7.0,0.0,0,0.0,1,40.75083160400391,-73.7480697631836
3.0,3.0,1901.0,0.87,2093.0,4000.0,4.0,0.0,0,1.0,1,40.627349853515625,-74.10540771484375
2.0,3.0,1930.0,0.95,2150.0,2613.6,10.0,0.0,1,0.0,1,40.8128662109375,-73.8595962524414
4.0,4.0,2019.0,0.87,1730.0,2987.0,8.0,0.0,0,0.0,1,40.59959411621094,-74.13980865478516
3.0,3.0,1982.0,0.87,1600.0,1700.0,7.0,0.0,1,0.0,1,40.5618782043457,-74.10273742675781
5.0,3.0,2018.0,0.87,2750.0,3700.0,7.0,0.0,1,1.0,1,40.57943344116211,-74.11009216308594
3.0,3.0,1986.0,0.65,1116.0,1742.4,5.0,0.0,0,0.0,1,40.65806579589844,-73.9031753540039
3.0,3.0,,0.87,1551.0,2038.0,5.0,50.0,2,0.0,1,40.59286117553711,-74.1520004272461
3.0,3.0,1975.0,0.87,1694.0,4500.0,6.0,0.0,1,0.0,0,40.56179428100586,-74.1788101196289
3.0,3.0,1980.0,0.87,2380.0,2466.0,5.0,0.0,0,0.0,1,40.58774566650391,-74.15180969238281
3.0,3.0,1998.0,0.87,,2613.6,7.0,0.0,0,0.0,1,40.51605224609375,-74.24028015136719
3.0,4.0,1980.0,0.87,2112.0,2400.0,5.0,0.0,1,0.0,0,40.58975982666016,-74.15382385253906
2.0,4.0,1973.0,0.87,1672.0,2550.0,8.0,65.0,1,0.0,0,40.55475234985352,-74.1949691772461
3.0,3.0,1985.0,0.87,1200.0,598.0,8.0,195.0,0,0.0,0,40.60774993896485,-74.148193359375
4.0,5.0,1991.0,0.87,2284.0,4000.0,7.0,0.0,1,1.0,1,40.53966522216797,-74.19173431396484
5.0,4.0,1970.0,0.87,2200.0,4000.0,8.0,0.0,1,0.0,1,40.54940414428711,-74.19075775146484
4.0,4.0,2006.0,0.87,1972.0,3400.0,7.0,0.0,2,0.0,1,40.609989166259766,-74.06461334228516
2.0,3.0,1920.0,0.87,1625.0,4000.0,7.0,0.0,1,1.0,1,40.61574935913086,-74.12915802001953
3.0,3.0,1950.0,0.87,1800.0,4392.0,6.0,0.0,1,0.0,1,40.58309173583984,-74.103515625
4.0,3.0,1995.0,0.87,1320.0,1420.0,8.0,60.0,1,0.0,1,40.55403518676758,-74.20199584960938
2.0,3.0,1984.0,0.87,1670.0,1670.0,7.0,138.0,0,0.0,0,40.62513732910156,-74.16668701171875
3.0,9.0,1965.0,0.87,2362.0,5000.0,7.0,0.0,0,0.0,1,40.59583282470703,-74.09262084960938
4.0,4.0,2010.0,0.87,3364.0,6108.0,7.0,120.0,1,1.0,1,40.50463485717773,-74.23019409179688
3.0,3.0,2019.0,0.87,3186.0,3375.0,7.0,0.0,1,0.0,1,40.53860092163086,-74.14533996582031
5.0,5.0,1996.0,0.87,1850.0,2985.0,6.0,0.0,0,0.0,1,40.59333038330078,-74.08424377441406
2.0,3.0,1971.0,0.87,1880.0,1782.0,8.0,130.0,0,0.0,0,40.55085754394531,-74.1925048828125
3.0,4.0,1980.0,0.87,2499.0,2500.0,5.0,0.0,1,0.0,1,40.59102630615234,-74.15450286865234
4.0,3.0,1962.0,0.87,1728.0,6486.0,7.0,0.0,2,1.0,1,40.57794952392578,-74.11702728271484
4.0,4.0,1996.0,0.87,1716.0,572.0,7.0,187.0,1,0.0,0,40.56158828735352,-74.1867904663086
3.0,3.0,2019.0,0.87,1800.0,2400.0,3.0,0.0,0,0.0,0,40.56987380981445,-74.09613037109375
6.0,5.0,1980.0,0.87,2800.0,3219.0,7.0,0.0,1,0.0,1,40.55824661254883,-74.14308166503906
4.0,4.0,1985.0,0.87,4500.0,9164.0,7.0,0.0,1,1.0,1,40.59933853149414,-74.10165405273438
2.0,3.0,1999.0,0.87,750.0,1653.0,7.0,0.0,1,0.0,1,40.613914489746094,-74.13248443603516
4.0,4.0,1975.0,0.87,2392.0,4000.0,9.0,0.0,1,0.0,1,40.573848724365234,-74.12604522705078
5.0,6.0,2001.0,0.87,2472.0,1584.0,7.0,103.0,1,1.0,1,40.53059387207031,-74.22187805175781
3.0,5.0,1975.0,0.87,1900.0,3290.0,8.0,400.0,1,0.0,0,40.55002212524414,-74.1987075805664
2.0,2.0,1989.0,0.87,1480.0,860.0,6.0,63.0,1,0.0,0,40.56144714355469,-74.17310333251953
2.0,6.0,1931.0,0.87,1760.0,2088.0,5.0,0.0,0,0.0,1,40.63130569458008,-74.141357421875
1.0,2.0,1930.0,0.87,700.0,4800.0,7.0,0.0,0,0.0,1,40.56145095825195,-74.10298156738281
2.0,3.0,1965.0,0.87,912.0,1840.0,6.0,0.0,0,0.0,1,40.58656692504883,-74.09799194335938
3.0,6.0,2011.0,0.87,1980.0,4857.0,5.0,0.0,0,0.0,0,40.6221923828125,-74.14614868164062
2.0,4.0,1950.0,0.87,2240.0,4700.0,2.0,0.0,3,0.0,1,40.62376403808594,-74.12996673583984
3.0,6.0,1955.0,0.87,1850.0,5220.0,7.0,0.0,1,1.0,1,40.58076477050781,-74.11255645751953
1.0,3.0,1920.0,0.87,706.0,4040.0,9.0,0.0,1,0.0,1,40.57829666137695,-74.12220764160156
2.0,3.0,1984.0,0.87,1339.0,1170.0,8.0,16.0,1,0.0,1,40.55231475830078,-74.19817352294922
3.0,3.0,1978.0,0.87,1408.0,2342.0,9.0,0.0,0,0.0,1,40.55729293823242,-74.12336730957031
1.0,3.0,1899.0,0.87,876.0,3000.0,3.0,0.0,0,0.0,1,40.6379280090332,-74.13542175292969
3.0,6.0,1962.0,0.87,1306.0,2800.0,6.0,0.0,0,0.0,1,40.595550537109375,-74.06446838378906
2.0,5.0,1975.0,0.87,1950.0,4000.0,7.0,0.0,1,0.0,1,40.540138244628906,-74.19329833984375
4.0,6.0,2005.0,0.87,4424.0,7290.0,8.0,0.0,1,1.0,1,40.52362823486328,-74.20618438720703
2.0,2.0,1991.0,0.87,1150.0,500.0,9.0,125.0,1,0.0,0,40.56322860717773,-74.13923645019531
2.0,4.0,1965.0,0.87,2092.0,4361.0,4.0,0.0,1,0.0,0,40.59959411621094,-74.16728973388672
2.0,2.0,1991.0,0.87,1312.0,1433.0,7.0,0.0,1,0.0,0,40.62312316894531,-74.13707733154297
2.0,3.0,1975.0,0.87,1312.0,2925.0,7.0,0.0,0,0.0,1,40.59344100952149,-74.18560028076172
3.0,4.0,1915.0,0.87,1371.0,2500.0,3.0,0.0,0,0.0,1,40.63932800292969,-74.13439178466797
1.0,1.0,1920.0,0.87,480.0,4000.0,3.0,0.0,0,0.0,0,40.57350540161133,-74.09428405761719
2.0,4.0,1935.0,0.87,760.0,4588.0,2.0,0.0,1,0.0,1,40.63004302978516,-74.12130737304688
5.0,5.0,1975.0,0.87,2357.0,4500.0,4.0,0.0,1,0.0,0,40.603302001953125,-74.1679458618164
2.0,3.0,1940.0,0.87,2244.0,5000.0,8.0,0.0,1,1.0,1,40.61254501342773,-74.09347534179688
2.0,3.0,1940.0,0.65,1851.0,2178.0,7.0,0.0,1,0.0,1,40.614688873291016,-73.92606353759766
2.0,2.0,1979.0,0.87,920.0,460.0,7.0,247.0,0,0.0,1,40.577274322509766,-74.16319274902344
3.0,3.0,1983.0,0.87,2100.0,1458.0,6.0,268.0,0,0.0,1,40.548954010009766,-74.21575164794922
3.0,4.0,1965.0,0.87,2556.0,4725.0,4.0,0.0,1,0.0,0,40.59717178344727,-74.16448974609375
2.0,3.0,1960.0,0.87,1040.0,4977.0,7.0,0.0,1,0.0,1,40.61626434326172,-74.13843536376953
2.0,3.0,1920.0,0.87,900.0,8000.0,5.0,0.0,0,1.0,1,40.53378677368164,-74.15142822265625
4.0,7.0,1960.0,0.87,2174.0,5031.0,7.0,0.0,1,0.0,1,40.56777572631836,-74.12220764160156
1.0,2.0,1899.0,0.87,1104.0,9321.0,7.0,0.0,0,0.0,1,40.51103210449219,-74.23505401611328
3.0,3.0,1970.0,0.87,1700.0,2816.0,9.0,0.0,1,0.0,1,40.57355499267578,-74.1280746459961
3.0,3.0,2004.0,0.87,1664.0,2415.0,3.0,0.0,1,0.0,1,40.5870246887207,-74.0703353881836
3.0,3.0,1979.0,0.87,1200.0,2400.0,6.0,0.0,0,0.0,1,40.5616455078125,-74.18004608154297
3.0,2.0,1987.0,0.87,2000.0,820.0,5.0,50.0,1,0.0,0,40.590240478515625,-74.1523208618164
2.0,3.0,1968.0,0.87,1800.0,3750.0,9.0,0.0,0,0.0,1,40.50578689575195,-74.24225616455078
1.0,3.0,1945.0,0.84,1501.0,3920.3999999999996,7.0,0.0,0,0.0,0,40.74214172363281,-73.78657531738281
3.0,3.0,2018.0,0.87,1920.0,3600.0,6.0,0.0,0,0.0,1,40.5839958190918,-74.09210205078125
2.0,3.0,1995.0,0.87,1560.0,1135.0,7.0,0.0,0,0.0,1,40.56288528442383,-74.1825942993164
2.0,3.0,1925.0,0.87,1188.0,2937.0,2.0,0.0,0,0.0,1,40.627708435058594,-74.1362533569336
2.0,3.0,1990.0,0.87,1148.0,1178.0,8.0,225.0,0,0.0,1,40.554290771484375,-74.20064544677734
4.0,4.0,2018.0,0.87,3480.0,5000.0,7.0,20.0,1,1.0,1,40.51395034790039,-74.23249816894531
1.0,3.0,1960.0,0.87,864.0,5000.0,9.0,0.0,0,0.0,1,40.558990478515625,-74.115966796875
4.0,3.0,1920.0,0.87,2320.0,5000.0,7.0,0.0,2,1.0,1,40.57933044433594,-74.11397552490234
4.0,5.0,1970.0,0.87,2380.0,4200.0,4.0,0.0,1,0.0,1,40.60908508300781,-74.16691589355469
2.0,3.0,1925.0,0.87,1553.0,5000.0,4.0,0.0,1,1.0,1,40.63225555419922,-74.09931945800781
7.0,9.0,2019.0,0.87,2392.0,4000.0,7.0,0.0,1,0.0,1,40.57163619995117,-74.1139144897461
4.0,4.0,2017.0,0.87,3369.0,5509.0,9.0,0.0,1,1.0,1,40.573516845703125,-74.13456726074219
2.0,3.0,1985.0,0.87,1424.0,4174.0,4.0,75.0,0,0.0,1,40.59815979003906,-74.16348266601562
2.0,3.0,1960.0,0.95,1836.0,2178.0,8.0,0.0,0,0.0,1,40.833290100097656,-73.82025146484375
2.0,4.0,1952.0,0.87,1200.0,4800.0,7.0,0.0,1,0.0,1,40.61671829223633,-74.12599182128906
2.0,3.0,1925.0,0.87,1500.0,4620.0,2.0,0.0,0,0.0,1,40.63676834106445,-74.11393737792969
4.0,7.0,1960.0,0.87,2496.0,5600.0,9.0,0.0,0,0.0,1,40.55213165283203,-74.14261627197266
2.0,6.0,1940.0,0.95,3432.0,3484.8,9.0,0.0,2,0.0,1,40.89932632446289,-73.86583709716797
2.0,3.0,2004.0,0.87,1890.0,2000.0,3.0,0.0,0,0.0,1,40.57368087768555,-74.09504699707031
4.0,3.0,1980.0,0.87,1530.0,2880.0,7.0,0.0,1,0.0,1,40.61911392211914,-74.15615844726562
3.0,5.0,1955.0,0.87,2112.0,7000.0,7.0,0.0,0,1.0,1,40.59849166870117,-74.12611389160156
4.0,7.0,1970.0,0.87,,4480.0,4.0,0.0,1,0.0,1,40.59478759765625,-74.16309356689453
3.0,3.0,2018.0,0.87,1431.0,2500.0,5.0,0.0,0,0.0,1,40.63824081420898,-74.17153930664062
2.0,4.0,1925.0,0.87,1809.0,6000.0,3.0,0.0,2,0.0,1,40.59271240234375,-74.08084869384766
5.0,5.0,2003.0,0.87,1825.0,2300.0,3.0,0.0,1,0.0,1,40.59003448486328,-74.07916259765625
4.0,4.0,2012.0,0.87,3879.0,5127.0,9.0,0.0,1,1.0,1,40.50192642211914,-74.2480239868164
3.0,3.0,1997.0,0.87,1565.0,2500.0,3.0,0.0,0,0.0,1,40.57447052001953,-74.09828186035156
5.0,6.0,1940.0,0.95,2030.0,2178.0,4.0,0.0,0,0.0,1,40.8698616027832,-73.86190032958984
3.0,3.0,1960.0,0.87,1140.0,2500.0,8.0,0.0,0,0.0,1,40.60871124267578,-74.13786315917969
4.0,3.0,2005.0,0.87,1600.0,2500.0,8.0,0.0,0,0.0,1,40.619140625,-74.10177612304688
2.0,3.0,1950.0,0.87,1096.0,7553.0,8.0,0.0,1,1.0,1,40.51815414428711,-74.21234893798828
3.0,3.0,1930.0,0.84,,2613.6,7.0,0.0,0,0.0,1,40.67203521728516,-73.8236312866211
4.0,4.0,2006.0,0.87,2880.0,6510.0,8.0,0.0,1,1.0,1,40.51405715942383,-74.20523071289062
2.0,3.0,1960.0,0.87,1200.0,2500.0,3.0,0.0,0,0.0,1,40.57456970214844,-74.09503936767578
3.0,4.0,1915.0,0.84,2000.0,2613.6,9.0,0.0,0,0.0,1,40.69606018066406,-73.84040069580078
4.0,7.0,1980.0,0.87,2376.0,6000.0,7.0,0.0,1,0.0,1,40.53486633300781,-74.20352172851562
2.0,3.0,1930.0,0.87,1240.0,2800.0,7.0,0.0,0,0.0,1,40.58312225341797,-74.10726928710938
2.0,3.0,1898.0,0.87,1530.0,4995.0,5.0,0.0,2,1.0,1,40.63631439208984,-74.14876556396484
3.0,3.0,1925.0,0.95,1507.0,5227.2,7.0,0.0,4,0.0,1,40.83860778808594,-73.82186889648438
2.0,1.0,1996.0,0.87,929.0,353.0,7.0,115.0,1,0.0,0,40.563697814941406,-74.1874008178711
2.0,3.0,1920.0,0.87,1344.0,3000.0,7.0,0.0,0,0.0,1,40.62369537353516,-74.1344223022461
3.0,3.0,1950.0,0.87,1300.0,4000.0,6.0,0.0,0,0.0,1,40.59523391723633,-74.07308959960938
4.0,6.0,1901.0,0.87,2200.0,5200.0,7.0,0.0,1,0.0,1,40.58126068115234,-74.10723876953125
3.0,7.0,1901.0,0.95,2478.0,2178.0,3.0,0.0,1,0.0,1,40.88495635986328,-73.87787628173828
2.0,3.0,1950.0,0.84,1196.0,3920.3999999999996,9.0,0.0,1,0.0,1,40.73007583618164,-73.78890991210938
2.0,3.0,1980.0,0.87,1292.0,1254.0,7.0,299.0,0,1.0,0,40.578243255615234,-74.15689849853516
5.0,7.0,1970.0,0.87,1936.0,4500.0,9.0,0.0,1,0.0,1,40.55762100219727,-74.1218490600586
2.0,4.0,1940.0,0.84,,1306.8,7.0,0.0,0,0.0,0,40.76416397094727,-73.9167251586914
2.0,5.0,1910.0,0.95,3393.0,2178.0,4.0,0.0,2,0.0,1,40.87929153442383,-73.84858703613281
3.0,3.0,1945.0,0.84,,2613.6,5.0,0.0,1,0.0,1,40.68644332885742,-73.77985382080078
2.0,5.0,1945.0,0.65,,4791.6,6.0,0.0,2,0.0,1,40.58942031860352,-73.94429016113281
4.0,5.0,2004.0,0.87,3154.0,3772.0,7.0,0.0,1,1.0,1,40.514556884765625,-74.23908996582031
3.0,3.0,1988.0,0.87,1324.0,1456.0,5.0,0.0,1,0.0,0,40.62434768676758,-74.1608657836914
3.0,4.0,2002.0,0.87,2200.0,5000.0,9.0,0.0,1,0.0,1,40.558685302734375,-74.12277221679688
4.0,3.0,1980.0,0.87,2022.0,4100.0,6.0,0.0,1,1.0,0,40.60028839111328,-74.080810546875
3.0,3.0,2019.0,0.87,1200.0,2000.0,8.0,0.0,0,0.0,1,40.61114883422852,-74.1357650756836
2.0,3.0,1995.0,0.87,1500.0,2185.0,7.0,50.0,0,0.0,1,40.539100646972656,-74.22268676757812
1.0,3.0,1950.0,0.87,951.0,5000.0,7.0,0.0,1,1.0,1,40.56336975097656,-74.15525817871094
2.0,3.0,1955.0,0.87,576.0,4000.0,3.0,0.0,0,0.0,1,40.57418823242188,-74.0998306274414
1.0,3.0,1920.0,0.84,1385.0,1742.4,9.0,0.0,0,0.0,1,40.69294357299805,-73.8243408203125
2.0,3.0,2007.0,0.87,1239.0,1893.0,5.0,0.0,2,0.0,1,40.62673568725586,-74.15538024902344
2.0,3.0,1989.0,0.65,1344.0,1742.4,2.0,0.0,0,0.0,0,40.57658386230469,-73.99309539794922
2.0,2.0,1920.0,0.87,1152.0,2500.0,5.0,0.0,0,0.0,1,40.63712310791016,-74.14649200439453
2.0,3.0,1975.0,0.87,2008.0,4000.0,7.0,0.0,1,0.0,0,40.54065704345703,-74.1905746459961
7.0,9.0,2019.0,0.87,2700.0,5000.0,4.0,0.0,2,0.0,1,40.61442565917969,-74.08723449707031
4.0,6.0,1920.0,0.87,1456.0,8000.0,7.0,0.0,2,0.0,1,40.51721954345703,-74.23091125488281
2.0,2.0,1990.0,0.87,1268.0,1400.0,7.0,151.0,1,0.0,0,40.56441116333008,-74.15208435058594
1.0,2.0,1965.0,0.87,1000.0,5000.0,7.0,0.0,0,0.0,1,40.60609436035156,-74.12152099609375
3.0,4.0,1901.0,0.87,1472.0,1472.0,2.0,0.0,0,0.0,1,40.63522338867188,-74.09053802490234
2.0,3.0,1960.0,0.87,1292.0,2700.0,9.0,0.0,0,1.0,1,40.57193756103516,-74.12757873535156
2.0,3.0,1970.0,0.87,1729.0,3720.0,5.0,0.0,1,0.0,1,40.618648529052734,-74.1473388671875
3.0,2.0,1901.0,0.87,1500.0,3900.0,4.0,0.0,1,1.0,1,40.63984680175781,-74.09176635742188
2.0,3.0,1925.0,0.87,1300.0,4000.0,7.0,0.0,1,0.0,1,40.615718841552734,-74.12958526611328
4.0,3.0,2018.0,0.87,1344.0,2250.0,6.0,0.0,0,0.0,1,40.59483337402344,-74.06908416748047
3.0,4.0,1972.0,0.87,2484.0,2115.0,8.0,68.0,1,0.0,1,40.55483627319336,-74.19680786132812
3.0,9.0,1910.0,0.95,3546.0,4356.0,2.0,0.0,0,0.0,1,40.86531066894531,-73.8906021118164
2.0,3.0,1960.0,0.87,1200.0,2500.0,3.0,0.0,0,0.0,1,40.57579040527344,-74.10210418701172
4.0,3.0,2006.0,0.87,3450.0,4500.0,6.0,0.0,1,1.0,1,40.59835815429688,-74.08975982666016
1.0,3.0,1920.0,0.87,796.0,2600.0,4.0,0.0,0,0.0,1,40.64388275146485,-74.09098815917969
3.0,3.0,1960.0,0.87,1848.0,4000.0,9.0,0.0,1,0.0,1,40.56533432006836,-74.12818145751953
2.0,3.0,1903.0,0.87,1383.0,4000.0,7.0,0.0,0,0.0,1,40.58059310913086,-74.10267639160156
1.0,3.0,1965.0,0.87,936.0,4000.0,9.0,0.0,0,0.0,1,40.55929565429688,-74.1270523071289
5.0,6.0,2005.0,0.87,2588.0,5000.0,7.0,0.0,1,1.0,1,40.59146881103516,-74.18512725830078
3.0,3.0,1965.0,0.87,1600.0,3692.0,9.0,0.0,0,0.0,1,40.56897735595703,-74.1300277709961
2.0,3.0,1975.0,0.87,1288.0,2000.0,6.0,0.0,0,0.0,1,40.60935974121094,-74.10009002685547
3.0,3.0,2004.0,0.87,1704.0,2170.0,7.0,81.0,0,0.0,1,40.59430694580078,-74.18333435058594
3.0,3.0,1950.0,0.95,1496.0,1742.4,8.0,0.0,0,0.0,1,40.835933685302734,-73.82306671142578
3.0,3.0,1984.0,0.87,1580.0,1580.0,6.0,210.0,0,0.0,1,40.54949188232422,-74.2122802734375
1.0,1.0,1930.0,0.87,600.0,2960.0,3.0,0.0,0,0.0,1,40.57503509521485,-74.09708404541016
2.0,4.0,1960.0,0.87,2000.0,4000.0,9.0,0.0,0,1.0,0,40.57747268676758,-74.1377944946289
3.0,5.0,1994.0,0.65,3000.0,1742.4,8.0,0.0,1,0.0,0,40.64878082275391,-73.88753509521484
2.0,3.0,1975.0,0.87,1112.0,1328.0,8.0,63.0,1,0.0,0,40.55462265014648,-74.19441223144531
2.0,4.0,1986.0,0.87,1200.0,1008.0,5.0,265.0,0,0.0,1,40.59603500366211,-74.1587905883789
3.0,3.0,1940.0,0.84,,1742.4,8.0,0.0,1,0.0,1,40.71799087524414,-73.85613250732422
4.0,5.0,1935.0,0.87,3313.0,9249.0,7.0,0.0,1,1.0,1,40.54780197143555,-74.14506530761719
3.0,3.0,1988.0,0.87,1738.0,2014.0,8.0,0.0,1,0.0,1,40.59799575805664,-74.13375091552734
2.0,2.0,1986.0,0.87,1515.0,800.0,7.0,85.0,1,0.0,0,40.61492538452149,-74.13228607177734
3.0,4.0,1996.0,0.87,1890.0,1091.0,8.0,350.0,0,0.0,0,40.61905670166016,-74.09732818603516
2.0,3.0,1989.0,0.87,1716.0,1756.0,5.0,51.0,1,0.0,1,40.63665771484375,-74.15380096435547
4.0,5.0,1999.0,0.87,1360.0,1247.0,7.0,0.0,0,0.0,1,40.567481994628906,-74.1072006225586
5.0,6.0,2019.0,0.84,,3484.8,8.0,0.0,0,0.0,1,40.75586318969727,-73.7820053100586
2.0,3.0,2002.0,0.87,900.0,1090.0,7.0,0.0,0,0.0,1,40.61385345458984,-74.07782745361328
3.0,3.0,2019.0,0.87,1800.0,2000.0,6.0,0.0,0,0.0,1,40.59559631347656,-74.06948852539062
2.0,4.0,1915.0,0.87,1682.0,2726.0,6.0,0.0,0,0.0,0,40.63796615600586,-74.14234161376953
4.0,3.0,2012.0,0.87,1536.0,2599.0,9.0,0.0,0,0.0,1,40.54745101928711,-74.14051818847656
3.0,2.0,1990.0,0.87,1769.0,2200.0,7.0,725.0,1,1.0,0,40.53941345214844,-74.14239501953125
2.0,7.0,1901.0,0.84,,2613.6,4.0,0.0,3,0.0,1,40.7086181640625,-73.91043853759766
3.0,4.0,1980.0,0.87,2438.0,5500.0,7.0,0.0,1,0.0,0,40.53623962402344,-74.19963836669922
2.0,4.0,1973.0,0.87,1562.0,3330.0,8.0,188.0,1,0.0,0,40.55257415771485,-74.19596099853516
2.0,3.0,1965.0,0.87,1614.0,2340.0,4.0,0.0,1,0.0,1,40.61527633666992,-74.16522979736328
4.0,3.0,2018.0,0.87,,3919.0,7.0,0.0,2,0.0,0,40.56549453735352,-74.10403442382812
2.0,3.0,1948.0,0.84,1092.0,4356.0,7.0,0.0,0,0.0,1,40.7463493347168,-73.7889175415039
6.0,4.0,2018.0,0.87,,7009.0,6.0,0.0,2,1.0,1,40.60013961791992,-74.06746673583984
2.0,2.0,1990.0,0.87,1150.0,1400.0,9.0,125.0,1,0.0,0,40.563438415527344,-74.14094543457031
2.0,3.0,1945.0,0.65,,1742.4,2.0,0.0,0,0.0,1,40.70685195922852,-73.9181900024414
3.0,5.0,1983.0,0.87,2392.0,4000.0,6.0,0.0,1,0.0,1,40.5619010925293,-74.18026733398438
2.0,3.0,1960.0,0.87,1220.0,1870.0,6.0,0.0,0,0.0,1,40.592918395996094,-74.0901107788086
6.0,9.0,1935.0,0.87,2625.0,4160.0,6.0,0.0,0,0.0,1,40.59470748901367,-74.0662841796875
4.0,6.0,1970.0,0.87,2496.0,4000.0,9.0,0.0,0,0.0,1,40.55796813964844,-74.13140869140625
3.0,4.0,1975.0,0.87,2245.0,8000.0,7.0,0.0,2,0.0,1,40.54035186767578,-74.1919937133789
4.0,3.0,2019.0,0.87,2550.0,2800.0,7.0,0.0,0,0.0,1,40.56736373901367,-74.15179443359375
2.0,3.0,1988.0,0.87,1305.0,1638.0,5.0,65.0,1,1.0,0,40.62443923950195,-74.15957641601562
3.0,3.0,1935.0,0.65,1615.0,3100.0,8.0,0.0,1,0.0,1,40.61492156982422,-73.99341583251953
2.0,2.0,1950.0,0.95,1536.0,1742.4,7.0,0.0,0,0.0,1,40.847904205322266,-73.858642578125
3.0,3.0,2001.0,0.87,1684.0,1152.0,7.0,0.0,1,0.0,1,40.53083038330078,-74.22181701660156
3.0,3.0,1920.0,0.87,1400.0,7632.0,2.0,0.0,2,0.0,1,40.62762451171875,-74.12014770507812
2.0,3.0,1955.0,0.95,1300.0,8276.4,5.0,0.0,4,0.0,1,40.847259521484375,-73.78548431396484
6.0,7.0,1965.0,0.87,2250.0,4000.0,7.0,0.0,1,0.0,1,40.557159423828125,-74.14801788330078
2.0,3.0,1940.0,0.87,2090.0,6000.0,8.0,0.0,0,1.0,0,40.52349090576172,-74.20294952392578
3.0,6.0,1925.0,0.84,,3049.2000000000003,3.0,0.0,0,0.0,1,40.76215362548828,-73.8677749633789
4.0,3.0,2013.0,0.87,1504.0,2500.0,7.0,0.0,0,0.0,1,40.56241607666016,-74.18196105957031
2.0,4.0,1960.0,0.95,2880.0,4791.6,8.0,0.0,2,0.0,0,40.83341217041016,-73.81878662109375
2.0,3.0,1989.0,0.87,1200.0,2550.0,3.0,0.0,1,0.0,1,40.579227447509766,-74.09854125976562
2.0,2.0,2004.0,0.87,1354.0,516.6,7.0,165.0,1,0.0,0,40.56463623046875,-74.18460845947266
3.0,3.0,1965.0,0.87,1104.0,4000.0,9.0,0.0,0,1.0,1,40.570560455322266,-74.12865447998047
5.0,7.0,2019.0,0.87,3482.0,5859.0,8.0,70.0,1,1.0,1,40.52198028564453,-74.2215347290039
3.0,3.0,1955.0,0.84,1842.0,6098.400000000001,9.0,0.0,2,0.0,1,40.76082229614258,-73.71688079833984
2.0,3.0,1980.0,0.87,1344.0,2375.0,9.0,0.0,0,0.0,1,40.56074523925781,-74.1189193725586
4.0,8.0,1925.0,0.87,2368.0,5916.0,2.0,0.0,2,0.0,1,40.62859725952149,-74.12511444091797
4.0,3.0,2016.0,0.87,1617.0,2990.0,5.0,0.0,0,0.0,1,40.583309173583984,-74.15113830566406
3.0,3.0,1989.0,0.87,,3484.8,7.0,0.0,1,0.0,0,40.56182861328125,-74.15684509277344
4.0,7.0,1925.0,0.87,1804.0,3742.0,5.0,0.0,2,0.0,1,40.63350677490234,-74.13834381103516
3.0,5.0,1990.0,0.95,2340.0,2613.6,3.0,0.0,2,0.0,0,40.814083099365234,-73.9027099609375
2.0,3.0,1980.0,0.87,1244.0,2300.0,8.0,0.0,1,1.0,1,40.61029815673828,-74.13802337646484
4.0,3.0,1940.0,0.84,,1742.4,8.0,0.0,1,0.0,1,40.72271347045898,-73.85618591308594
4.0,7.0,1970.0,0.87,2136.0,4100.0,9.0,0.0,0,0.0,0,40.5609016418457,-74.1090316772461
2.0,2.0,1880.0,0.87,1002.0,1965.0,2.0,0.0,0,0.0,1,40.6267204284668,-74.08289337158203
2.0,2.0,2017.0,0.87,869.0,2000.0,3.0,0.0,0,0.0,0,40.57373809814453,-74.09693145751953
2.0,3.0,1970.0,0.87,1536.0,1991.0,8.0,188.0,1,0.0,0,40.55790328979492,-74.19776916503906
1.0,3.0,1920.0,0.87,1206.0,2213.0,2.0,0.0,0,0.0,1,40.63548278808594,-74.08201599121094
3.0,5.0,1950.0,0.95,1960.0,2613.6,3.0,0.0,2,0.0,1,40.868873596191406,-73.84931182861328
4.0,5.0,1950.0,0.84,,3920.3999999999996,9.0,0.0,1,0.0,1,40.73882293701172,-73.79105377197266
3.0,4.0,1970.0,0.87,2376.0,1912.0,8.0,188.0,1,0.0,0,40.55588150024414,-74.1962890625
5.0,6.0,2019.0,0.87,3200.0,4320.0,7.0,0.0,1,1.0,1,40.50608444213867,-74.22407531738281
3.0,3.0,2004.0,0.87,2100.0,2525.0,7.0,0.0,1,0.0,1,40.56597137451172,-74.10558319091797
5.0,4.0,1920.0,0.87,1200.0,5000.0,6.0,0.0,0,0.0,1,40.58411407470703,-74.08854675292969
5.0,3.0,2005.0,0.87,1300.0,1300.0,3.0,50.0,1,0.0,0,40.567413330078125,-74.10870361328125
4.0,3.0,1940.0,0.84,,2178.0,8.0,0.0,1,0.0,1,40.718727111816406,-73.85598754882812
2.0,3.0,1945.0,0.65,,1742.4,2.0,0.0,0,0.0,1,40.70685195922852,-73.9181900024414
6.0,4.0,2019.0,0.87,3241.0,5000.0,9.0,0.0,1,1.0,1,40.5082893371582,-74.24691009521484
4.0,3.0,1986.0,0.87,2058.0,1805.0,8.0,250.0,1,1.0,0,40.51533889770508,-74.2026596069336
